ID,Date,Species_Group,Species,Location,Latitude,Longitude,Coordinate_System
1148,2011-04-27,Dinoflagellates,Noctiluca scintillans,"Chung Hom Kok, Hong Kong Island",22.21775128,114.2016045, WGS84
1149,2011-04-27,Dinoflagellates,Noctiluca scintillans,"Middle Bay Beach, Hong Kong Island",22.2296887,114.1974603, WGS84
1150,2011-04-27,Dinoflagellates,Noctiluca scintillans,"Pui O Beach, Lantau Island",22.23883927,113.9756795, WGS84
1151,2011-04-27,Dinoflagellates,Noctiluca scintillans,"Repulse Bay Beach, Hong Kong Island",22.23581892,114.1955769, WGS84
1152,2011-04-27,Dinoflagellates,Noctiluca scintillans,"South Bay Beach, Hong Kong Island",22.2251534,114.1970836, WGS84
1153,2011-04-28,Diatom,Chaetoceros salsugineum,"Stanley Bay, Hong Kong Island",22.2168215,114.2099254, WGS84
1154,2011-04-30,Dinoflagellates,Cochlodinium polykrikoides,"Clear Water Bay Second beach, Sai Kung",22.28825255,114.2894658, WGS84
1155,2011-04-30,Dinoflagellates,Noctiluca scintillans,"Lo So Shing Beach, Lamma Island",22.20470275,114.1224583, WGS84
1156,2011-04-30,Dinoflagellates,Noctiluca scintillans,"Turtle Cove Beach, Hong Kong Island",22.23277547,114.2231783, WGS84
1157,2011-05-01,Dinoflagellates,Cochlodinium polykrikoides,"Pui O Beach, Lantau Island",22.23949844,113.9749886, WGS84
1158,2011-05-02,Dinoflagellates,Cochlodinium polykrikoides,"Clear Water Bay First Beach, Sai Kung",22.29095789,114.2912044, WGS84
1159,2011-05-02,Dinoflagellates,Noctiluca scintillans,"Clear Water Bay First Beach, Sai Kung",22.29095789,114.2912044, WGS84
1160,2011-05-03,Dinoflagellates,Noctiluca scintillans,"St. Stephens Beach, Stanley, Hong Kong Island",22.21292918,114.214666, WGS84
1161,2011-05-14,Dinoflagellates,Gonyaulax polygramma,"Silverstrand Beach, Sai Kung",22.3229599,114.2724311, WGS84
1162,2011-06-13,Dinoflagellates,Takayama pulchella,Yim Tin Tsai Fish Culture Zone,22.45397809,114.2075091, WGS84
1163,2011-08-15,Dinoflagellates,Protopolykrikos distortus,"Tong Fuk Beach, Lantau Island to Soko Islands",22.1961617,113.9498023, WGS84
1164,2011-08-16,Dinoflagellates,Protopolykrikos distortus,Lamma Island,22.16820933,114.1316392, WGS84
1165,2011-08-16,Dinoflagellates,Protopolykrikos distortus,Tai O,22.25045901,113.8557757, WGS84
1166,2011-08-16,Dinoflagellates,Protopolykrikos distortus,Tuen Mun Pier,22.36586082,113.9667676, WGS84
1167,2011-08-17,Dinoflagellates,Protopolykrikos distortus,"Butterfly Beach, Tuen Mun",22.37109718,113.9569375, WGS84
1168,2011-08-17,Dinoflagellates,Protopolykrikos distortus,"Castle Peak Bay, Tuen Mun",22.37166961,113.9828327, WGS84
1169,2011-08-17,Dinoflagellates,Protopolykrikos distortus,"Hoi Mei Wan Beach, Tsuen Wan",22.36433779,114.0720408, WGS84
1170,2011-08-17,Dinoflagellates,Protopolykrikos distortus,"Hong Kong Gold Coast, Tuen Mun ",22.36657688,113.9902509, WGS84
1171,2011-08-17,Dinoflagellates,Protopolykrikos distortus,Lo Tik Wan Fish Culture Zone,22.22145996,114.1297843, WGS84
1172,2011-08-17,Dinoflagellates,Protopolykrikos distortus,"Lower Cheung Sha Beach, Lantau Island",22.23149333,113.9501722, WGS84
1173,2011-08-17,Dinoflagellates,Protopolykrikos distortus,Ma Wan Fish Culture Zone,22.35193968,114.0553584, WGS84
1174,2011-08-17,Dinoflagellates,Protopolykrikos distortus,Ma Wan Tung Wan,22.35018002,114.0629303, WGS84
1175,2011-08-17,Dinoflagellates,Protopolykrikos distortus,"Nim Wan, Tuen Mun",22.42770955,113.9374797, WGS84
1176,2011-08-17,Dinoflagellates,Protopolykrikos distortus,"Sham Wan, Lamma Island",22.18725378,114.1380997, WGS84
1177,2011-08-17,Dinoflagellates,Protopolykrikos distortus,"Siu Ho Wan, Lantau Island",22.31586565,113.9912335, WGS84
1178,2011-08-17,Dinoflagellates,Protopolykrikos distortus,Sok Kwu Wan Fish Culture Zone,22.21083991,114.1361661, WGS84
1179,2011-08-18,Dinoflagellates,Protopolykrikos distortus,Beaches at Tsuen Wan,22.36580282,114.0764375, WGS84
1180,2011-08-18,Dinoflagellates,Protopolykrikos distortus,"Kwun Yam Wan Beach, Cheung Chau",22.20832601,114.0352277, WGS84
1181,2011-08-18,Dinoflagellates,Protopolykrikos distortus,"Middle Bay Beach, Hong Kong Island",22.23093525,114.1961144, WGS84
1182,2011-08-18,Dinoflagellates,Protopolykrikos distortus,"Repulse Bay Beach, Hong Kong Island",22.23278814,114.1944702, WGS84
1183,2011-08-18,Dinoflagellates,Protopolykrikos distortus,"South Bay Beach, Hong Kong Island",22.22666652,114.195268, WGS84
1184,2011-08-18,Dinoflagellates,Protopolykrikos distortus,"Upper Cheung Sha Beach, Lantau Island",22.23112432,113.946423, WGS84
1185,2011-08-19,Dinoflagellates,Protopolykrikos distortus,Cheung Chau Tung Wan Beach,22.21422686,114.031663, WGS84
1186,2011-08-19,Dinoflagellates,Protopolykrikos distortus,Cheung Sha Wan Fish Culture Zone,22.2372191,114.0074406, WGS84
1187,2011-08-19,Dinoflagellates,Protopolykrikos distortus,"Chung Hom Kok Beach, Hong Kong Island",22.21875147,114.1993044, WGS84
1188,2011-08-19,Dinoflagellates,Protopolykrikos distortus,"Deep Water Bay Beach, Hong Kong Island",22.24372327,114.1863533, WGS84
1189,2011-08-19,Dinoflagellates,Protopolykrikos distortus,"Tong Fuk Beach, Lantau Island",22.22687652,113.9372088, WGS84
1190,2011-08-19,Dinoflagellates,Protopolykrikos distortus,Tsim Sha Tsui HK China Ferry Terminal,22.29809534,114.1655285, WGS84
1191,2011-08-20,Dinoflagellates,Protopolykrikos distortus,Cheung Chau,22.202177,114.030536, WGS84
1192,2011-08-20,Dinoflagellates,Protopolykrikos distortus,"Discovery Bay, Lantau Island",22.29867054,114.0172557, WGS84
1193,2011-08-20,Dinoflagellates,Protopolykrikos distortus,Green Island,22.27282721,114.0841621, WGS84
1194,2011-08-20,Dinoflagellates,Protopolykrikos distortus,"Silver Mine Bay Beach, Lantau Island",22.26952123,114.0012141, WGS84
1195,2011-08-20,Dinoflagellates,Protopolykrikos distortus,Victoria Harbour,22.28740623,114.228122, WGS84
1196,2011-08-21,Dinoflagellates,Protopolykrikos distortus,"Chung Hom Kok Beach, Hong Kong Island",22.2186366,114.1991106, WGS84
1197,2011-08-21,Dinoflagellates,Protopolykrikos distortus,"Deep Water Bay Beach, Hong Kong Island",22.24342838,114.1856518, WGS84
1198,2011-08-21,Dinoflagellates,Protopolykrikos distortus,"Middle Bay Beach, Hong Kong Island",22.23025432,114.1973442, WGS84
1199,2011-08-21,Dinoflagellates,Protopolykrikos distortus,"Repulse Bay Beach, Hong Kong Island",22.23471468,114.195129, WGS84
1200,2011-08-21,Dinoflagellates,Protopolykrikos distortus,"Shek O Beach, Hong Kong Island",22.23242676,114.2558596, WGS84
1201,2011-08-21,Dinoflagellates,Protopolykrikos distortus,"South Bay Beach, Hong Kong Island",22.22619573,114.1956677, WGS84
1202,2011-08-21,Dinoflagellates,Protopolykrikos distortus,"Tung Chung Development Pier, Lantau Island",22.29802979,113.9414086, WGS84
1203,2011-08-22,Dinoflagellates,Protopolykrikos distortus,Hong Kong Western and Southern Waters,22.25348937,114.040657, WGS84
1204,2011-08-23,Dinoflagellates,Protopolykrikos distortus,"Cyberport, Hong Kong Island",22.26138157,114.1211841, WGS84
1205,2011-08-24,Dinoflagellates,Protopolykrikos distortus,"Hung Shing Yeh Beach, Lamma Island",22.2165819,114.1191342, WGS84
1206,2011-10-29,Others,Phaeocystis globosa,"Deep Water Bay Beach, Hong Kong Island",22.24282723,114.1879756, WGS84
1207,2011-10-29,Others,Phaeocystis globosa,"St. Stephens Beach, Stanley, Hong Kong Island",22.21298343,114.2147631, WGS84
1208,2011-11-02,Others,Phaeocystis globosa,Tai Tam Bay near Hairpin Beach,22.22347513,114.2163508, WGS84
1209,2011-11-12,Others,Phaeocystis globosa,"Silver Mine Bay Beach, Lantau Island",22.27011927,114.00082, WGS84
1210,2012-02-12,Dinoflagellates,Noctiluca scintillans,Shing Mun River,22.39098564,114.2025431, WGS84
1211,2012-02-14,Dinoflagellates,Noctiluca scintillans,Yim Tin Tsai and Yim Tin Tsai (East)FCZs,22.4539075,114.2043497, WGS84
1212,2012-02-15,Others,Dictyocha speculum,"Silverstrand Beach, Sai Kung",22.32284844,114.2722828, WGS84
1213,2012-02-22,Dinoflagellates,Noctiluca scintillans,Shatin Hoi,22.41508956,114.2206118, WGS84
1214,2012-02-23,Dinoflagellates,Noctiluca scintillans,Yim Tin Tsai Fish Culture Zone,22.45223672,114.2064712, WGS84
1215,2012-03-16,Others,Dunaliella sp.,Shing Mun River,22.37415675,114.1817502, WGS84
1216,2012-03-19,Diatom,Pseudo-nitzschia delicatissima,Inner Port Shelter (Sai Kung Hoi),22.38166247,114.2986957, WGS84
1217,2012-03-29,Others,Dunaliella sp.,Shing Mun River,22.37450347,114.1825278, WGS84
1218,2012-03-30,Dinoflagellates,Noctiluca scintillans,"Hoi Ha Wan, Sai Kung",22.47517481,114.3349558, WGS84
1219,2012-03-30,Dinoflagellates,Noctiluca scintillans,"Silverstrand Beach, Sai Kung",22.32320261,114.27235, WGS84
1220,2012-03-30,Dinoflagellates,Noctiluca scintillans,Tung Ping Chau Marine Park,22.54981625,114.4236625, WGS84
1221,2012-04-03,Dinoflagellates,Noctiluca scintillans,"Deep Water Bay Beach, Hong Kong Island",22.24276206,114.187394, WGS84
1222,2012-04-03,Dinoflagellates,Noctiluca scintillans,"Lo So Shing Beach, Lamma Island",22.20462995,114.1217886, WGS84
1223,2012-04-03,Dinoflagellates,Noctiluca scintillans,"Middle Bay Beach, Hong Kong Island",22.2305489,114.1975966, WGS84
1224,2012-04-03,Dinoflagellates,Noctiluca scintillans,"Repulse Bay Beach, Hong Kong Island",22.23580031,114.1955495, WGS84
1225,2012-04-03,Dinoflagellates,Noctiluca scintillans,"Shek O Beach, Hong Kong Island",22.22838833,114.2517058, WGS84
1226,2012-04-03,Dinoflagellates,Noctiluca scintillans,"South Bay Beach, Hong Kong Island",22.22573495,114.1966312, WGS84
1227,2012-04-05,Dinoflagellates,Akashiwo sanguinea,"Silver Mine Bay Beach, Lantau Island",22.2705324,113.9999897, WGS84
1228,2012-04-24,Dinoflagellates,Noctiluca scintillans,"Clear Water Bay First Beach, Sai Kung",22.29051253,114.2924187, WGS84
1229,2012-04-25,Dinoflagellates,Ceratium furca,"Tai Tau Chau Fish Culture Zone, Sai Kung",22.36895024,114.3226015, WGS84
1230,2012-04-25,Dinoflagellates,Ceratium tripos,"Tai Tau Chau Fish Culture Zone, Sai Kung",22.36895024,114.3226015, WGS84
1231,2012-04-25,Others,Chattonella marina,"Tai Tau Chau Fish Culture Zone, Sai Kung",22.36895024,114.3226015, WGS84
1232,2012-04-25,Others,Heterosigma akashiwo,Yim Tin Tsai Fish Culture Zone,22.45335822,114.2047973, WGS84
1233,2012-05-04,Diatom,Skeletonema costatum,"South Horizons, Aberdeen",22.24211535,114.1452492, WGS84
1234,2012-05-10,Diatom,Thalassiosira proschkinae,Tsuen Wan Pier to Ting Kau,22.36683059,114.1013519, WGS84
1235,2012-05-14,Diatom,Thalassiosira pseudonana,Sham Tseng Public Pier,22.36425581,114.059714, WGS84
1236,2012-06-18,Dinoflagellates,Neoceratium furca,Yim Tin Tsai Fish Culture Zone,22.45311558,114.2057402, WGS84
1237,2012-08-03,Dinoflagellates,Scrippsiella trochoidea,"Tolo Harbour,Tai Mei Tuk,Yim Tin Tsai and Yim Tin Tsai (East) Fish Culture zones",22.43797182,114.2149832, WGS84
1238,2012-08-06,Dinoflagellates,Scrippsiella trochoidea,Mirs Bay and Tung Ping Chau Marine Park,22.52428362,114.3659204, WGS84
1239,2012-08-11,Diatom,Pseudo-nitzschia delicatissima,Lo Tik Wan Fish Culture Zone,22.22086838,114.1298922, WGS84
1240,2012-10-12,Others,Mesodinium rubrum,"Turtle Cove Beach, Hong Kong Island",22.23249482,114.2233841, WGS84
1241,2012-10-16,Dinoflagellates,Protopolykrikos distortus,Tuen Mun Nim Wan near Tai Shui Hang,22.42719932,113.9365302, WGS84
1242,2012-10-20,Dinoflagellates,Protopolykrikos distortus,Tuen Mun Black Point and Ma Wan Fish Culture Zone,22.39623449,113.8951175, WGS84
1243,2012-10-24,Dinoflagellates,Protopolykrikos distortus,"Tung Chung Bay, Lantau Island",22.28753296,113.9297121, WGS84
1244,2013-02-05,Dinoflagellates,Noctiluca scintillans,Rambler Channel near Hoi Hing Road,22.37059168,114.1056529, WGS84
1245,2013-02-14,Others,Heterosigma akashiwo,Entrance of Tuen Mun River Channel,22.37906459,113.9681513, WGS84
1246,2013-03-18,Dinoflagellates,Noctiluca scintillans,Rambler Channel near Hoi Hing Road,22.37041256,114.1060242, WGS84
1247,2013-03-18,Dinoflagellates,Noctiluca scintillans,"Sham Wat Wan, Lantau Island",22.27472512,113.8833709, WGS84
1248,2013-04-12,Dinoflagellates,Neoceratium furca,Yung Shue Au Fish Culture Zone,22.42804036,114.278628, WGS84
1249,2013-04-16,Dinoflagellates,Neoceratium furca,Wong Chuk Kok Hoi and Wong Wan fish culture zone,22.50702769,114.3112384, WGS84
1250,2013-04-17,Dinoflagellates,Neoceratium furca,Sham Wan fish culture zone,22.44032748,114.3523496, WGS84
1251,2013-06-12,Dinoflagellates,Scrippsiella trochoidea,Yung Shue Au Fish Culture Zone,22.4253239,114.2780452, WGS84
1252,2013-06-17,Dinoflagellates,Noctiluca scintillans,"Silverstrand Beach, Sai Kung",22.32325464,114.2723959, WGS84
1253,2013-06-20,Dinoflagellates,Scrippsiella trochoidea,Yim Tin Tsai East Fish Culture Zone,22.45453378,114.2223897, WGS84
1254,2013-11-20,Others,Teleaulax acuta,Shing Mun River,22.37567217,114.1848986, WGS84
1255,2013-12-12,Others,Phaeocystis globosa,Yung Shue Au Fish Culture Zone,22.42523672,114.2793062, WGS84
1256,2014-01-15,Others,Phaeocystis globosa,Inner Port Shelter near Tai Mong Tsai,22.38721694,114.292971, WGS84
1257,2014-01-20,Others,Phaeocystis globosa,Three Fathoms Cove (Kei Ling Ha Hoi),22.42938158,114.2725389, WGS84
1258,2014-01-22,Others,Phaeocystis globosa,Pak Sha Wan near Marina Cove,22.35696025,114.2585163, WGS84
1259,2014-01-23,Dinoflagellates,Noctiluca scintillans,Three Fathoms Cove (Kei Ling Ha Hoi),22.42916653,114.2738441, WGS84
1260,2014-01-30,Others,Heterosigma akashiwo,Tuen Mun River Channel,22.3802462,113.9678958, WGS84
1261,2014-02-03,Diatom,Dactyliosolen phuketensis,Cha Kwo Chau,22.21975239,113.9510711, WGS84
1262,2014-02-03,Diatom,Eucampia zodiacus,Cha Kwo Chau,22.21975239,113.9510711, WGS84
1263,2014-02-03,Diatom,Guinardia delicatula,Cha Kwo Chau,22.21975239,113.9510711, WGS84
1264,2014-04-08,Dinoflagellates,Gonyaulax polygramma,Yim Tin Tsai East fish culture zone and Tai Mei Tuk,22.46304494,114.2273147, WGS84
1265,2014-04-08,Dinoflagellates,Prorocentrum minimum,Yim Tin Tsai East fish culture zone and Tai Mei Tuk,22.46304494,114.2273147, WGS84
1266,2014-04-08,Others,Heterosigma akashiwo,Yim Tin Tsai East fish culture zone and Tai Mei Tuk,22.46304494,114.2273147, WGS84
1267,2014-04-09,Dinoflagellates,Gonyaulax polygramma,"Pak Sha Wan, Sai Kung",22.36760779,114.2673619, WGS84
1268,2014-04-09,Dinoflagellates,Gonyaulax polygramma,Tolo Harbour(including Yim Tin Tsai and Yung Shue Au Fish Culture Zone),22.44402337,114.240064, WGS84
1269,2014-04-09,Dinoflagellates,Prorocentrum minimum,Tolo Harbour(including Yim Tin Tsai and Yung Shue Au Fish Culture Zone),22.44402337,114.240064, WGS84
1270,2014-04-09,Others,Heterosigma akashiwo,Tolo Harbour(including Yim Tin Tsai and Yung Shue Au Fish Culture Zone),22.44402337,114.240064, WGS84
1271,2014-04-10,Dinoflagellates,Prorocentrum minimum,Sha Tau Kok fish culture zone,22.53785981,114.2251452, WGS84
1272,2014-04-10,Others,Heterosigma akashiwo,Sha Tau Kok fish culture zone,22.53785981,114.2251452, WGS84
1273,2014-04-12,Diatom,Pseudo-nitzschia delicatissima,East Lamma Channel (including waters near Cyberport and South Horizons,22.23861941,114.1360661, WGS84
1274,2014-04-12,Diatom,Pseudo-nitzschia pungens,East Lamma Channel (including waters near Cyberport and South Horizons,22.23861941,114.1360661, WGS84
1275,2014-04-12,Diatom,Skeletonema costatum,East Lamma Channel (including waters near Cyberport and South Horizons,22.23861941,114.1360661, WGS84
1276,2014-04-12,Dinoflagellates,Prorocentrum minimum,East Lamma Channel (including waters near Cyberport and South Horizons,22.23861941,114.1360661, WGS84
1277,2014-04-13,Diatom,Pseudo-nitzschia pungens,"Silver Mine Bay, West Lamma Channel to Victoria Harbour",22.2430633,114.0818605, WGS84
1278,2014-04-13,Diatom,Skeletonema costatum,"Silver Mine Bay, West Lamma Channel to Victoria Harbour",22.2430633,114.0818605, WGS84
1279,2014-04-14,Dinoflagellates,Gonyaulax polygramma,Ocean Park to Deep Water Bay,22.23670391,114.1796754, WGS84
1280,2014-04-18,Diatom,Pseudo-nitzschia pungens,"Pui O Beach, Lantau Island",22.24002991,113.9741245, WGS84
1281,2014-04-20,Dinoflagellates,Akashiwo sanguinea,"Silver Mine Bay Beach, Lantau Island",22.27103427,114.0010379, WGS84
1282,2014-04-24,Dinoflagellates,Gonyaulax polygramma,Tolo Habour near Tang Chau,22.44217643,114.2592347, WGS84
1283,2014-04-29,Dinoflagellates,Cochlodinium cf. geminatum,"Silverstrand beach, Sai Kung",22.32379679,114.2741032, WGS84
1284,2014-04-30,Dinoflagellates,Gonyaulax polygramma,"Northeastern waters,Sha Tau Kok, Ap Chau, O Pui Tong & Tap Mun fish culture zone",22.53007969,114.2870011, WGS84
1285,2014-05-01,Others,Heterosigma akashiwo,"Pui O Beach, Lantau Island",22.23885037,113.973877, WGS84
1286,2014-05-02,Dinoflagellates,Gonyaulax polygramma,Yung Shue Au FCZ,22.42623212,114.2780347, WGS84
1287,2014-05-02,Others,Heterosigma akashiwo,"Silver Mine Bay Beach, Lantau Island",22.27054998,114.0000463, WGS84
1288,2014-05-05,Dinoflagellates,Noctiluca scintillans,"Silverstrand Beach, Sai Kung",22.3228847,114.2723921, WGS84
1289,2014-05-06,Dinoflagellates,Gonyaulax polygramma,Sha Tin Hoi near Wu Kai Sha,22.43108266,114.2281492, WGS84
1290,2014-05-08,Dinoflagellates,Noctiluca scintillans,Tung Ping Chau,22.54435632,114.4334839, WGS84
1291,2014-05-08,Dinoflagellates,Noctiluca scintillans,"Tung Wan Beach and Kwun Yam Beach, Cheung Chau",22.21027765,114.0306822, WGS84
1292,2014-05-16,Diatom,Thalassiosira pseudonana,Yim Tin Tsai East Fish Culture Zone,22.46047311,114.2154373, WGS84
1293,2014-05-16,Others,Teleaulax acuta,Yim Tin Tsai East Fish Culture Zone,22.46047311,114.2154373, WGS84
1294,2014-05-23,Dinoflagellates,Scrippsiella trochoidea,Yim Tin Tsai (East) Fish Culture Zone,22.4615127,114.2148596, WGS84
1295,2014-05-23,Others,Heterosigma akashiwo,Yim Tin Tsai (East) Fish Culture Zone,22.4615127,114.2148596, WGS84
1296,2014-05-24,Dinoflagellates,Noctiluca scintillans,"Clear Water Bay Second Beach, Sai Kung",22.28651687,114.290403, WGS84
1297,2014-05-25,Diatom,Thalassiosira pseudonana,Po Toi Fish Culture Zone,22.16337734,114.2512237, WGS84
1298,2014-05-26,Diatom,Thalassiosira pseudonana,Deep water Bay to Middle Island,22.23027061,114.1818567, WGS84
1299,2014-05-28,Diatom,Thalassiosira pseudonana,Victoria Harbour near Kai Tak Cruise Terminal,22.30262498,114.2128627, WGS84
1300,2014-05-30,Dinoflagellates,Noctiluca scintillans,"Turtle Cove Beach, Hong Kong Island",22.23276653,114.2231236, WGS84
1301,2014-05-31,Dinoflagellates,Gonyaulax polygramma,"Silverstrand Beach, Sai Kung",22.32322224,114.2724291, WGS84
1302,2014-05-31,Dinoflagellates,Noctiluca scintillans,"Hairpin Beach, Hong Kong Island",22.22415017,114.2149742, WGS84
1303,2014-05-31,Dinoflagellates,Noctiluca scintillans,"Stanley Main Beach, Hong Kong Island",22.22022973,114.2143529, WGS84
1304,2014-06-02,Dinoflagellates,Noctiluca scintillans,"Chung Hom Kok Beach, Hong Kong Island",22.21732091,114.201565, WGS84
1305,2014-06-02,Dinoflagellates,Noctiluca scintillans,"Deep Water Bay Beach, Hong Kong Island",22.24465046,114.186852, WGS84
1306,2014-06-02,Dinoflagellates,Noctiluca scintillans,"Middle Bay Beach, Hong Kong Island",22.23080706,114.1976279, WGS84
1307,2014-06-02,Dinoflagellates,Noctiluca scintillans,"Repulse Bay Beach, Hong Kong Island",22.23510984,114.1961262, WGS84
1308,2014-06-02,Dinoflagellates,Noctiluca scintillans,"South Bay Beach, Hong Kong Island",22.22480067,114.1963359, WGS84
1309,2014-06-02,Dinoflagellates,Noctiluca scintillans,"St. Stephens Beach, Hong Kong Island",22.21290161,114.2148011, WGS84
1310,2014-06-03,Dinoflagellates,Noctiluca scintillans,"Discovery Bay, Lantau Island",22.2899541,114.0236878, WGS84
1311,2014-06-03,Dinoflagellates,Noctiluca scintillans,"Hung Shing Yeh Beach, Lamma Island",22.21821286,114.1192195, WGS84
1312,2014-06-03,Dinoflagellates,Noctiluca scintillans,Junk Bay,22.28498602,114.2667612, WGS84
1313,2014-06-03,Dinoflagellates,Noctiluca scintillans,"Lo So Shing Beach, Lamma Island",22.2046706,114.1221791, WGS84
1314,2014-06-04,Dinoflagellates,Cochlodinium cf. geminatum,"Clear Water Bay First Beach, Sai Kung",22.29098705,114.2912599, WGS84
1315,2014-06-04,Dinoflagellates,Noctiluca scintillans,"Lower Cheung Sha Beach, Lantau Island",22.23258381,113.9523921, WGS84
1316,2014-06-04,Dinoflagellates,Noctiluca scintillans,"Shek O Beach, Hong Kong Island",22.22853395,114.2510778, WGS84
1317,2014-06-04,Dinoflagellates,Noctiluca scintillans,"Silver Mine Bay Beach, Lantau Island",22.27151141,114.0009693, WGS84
1318,2014-06-04,Dinoflagellates,Noctiluca scintillans,Tin Wan and West Lamma Channel,22.24616075,114.1171802, WGS84
1319,2014-06-05,Dinoflagellates,Noctiluca scintillans,Hok Tsui Wan,22.20738719,114.2595983, WGS84
1320,2014-06-05,Dinoflagellates,Noctiluca scintillans,"Pui O Beach, Lantau Island",22.23797393,113.9760661, WGS84
1321,2014-06-27,Dinoflagellates,Akashiwo sanguinea,Tai Tan Hoi and Hoi Ha Wan,22.44995385,114.3447082, WGS84
1322,2014-07-30,Diatom,Pseudo-nitzschia delicatissima,"East Lamma Channel, West Lamma Channel and Victoria Harbour",22.25157469,114.0785406, WGS84
1323,2014-08-05,Diatom,Pseudo-nitzschia delicatissima,Tai Tam Bay,22.22221946,114.2264286, WGS84
1324,2014-09-01,Dinoflagellates,Noctiluca scintillans,"Repulse Bay Beach, Hong Kong Island",22.23748435,114.1941591, WGS84
1325,2014-09-04,Others,Haematococcus pluvialis,Yim Tin Tsai East fish culture zone,22.45370997,114.2214394, WGS84
1326,2014-10-12,Others,Chattonella marina,Shing Mun River from Hong Kong Heritage Museum to Banyan Bridge,22.38012348,114.192068, WGS84
1327,2014-10-12,Others,Chattonella sp.0310,Shing Mun River from Hong Kong Heritage Museum to Banyan Bridge,22.38012348,114.192068, WGS84
1328,2014-11-21,Dinoflagellates,Noctiluca scintillans,Hoi Ha Wan,22.46285508,114.3299732, WGS84
1329,2014-11-21,Dinoflagellates,Noctiluca scintillans,Sai Kung Hoi,22.37576706,114.27468, WGS84
1330,2014-11-22,Dinoflagellates,Noctiluca scintillans,Port Island,22.49960552,114.3554426, WGS84
1331,2014-11-22,Dinoflagellates,Noctiluca scintillans,"Tai O to Fan Lau, Lantau Island",22.24301049,113.8453003, WGS84
1332,2014-11-23,Dinoflagellates,Noctiluca scintillans,"Kiu Tsui Beach, Sai Kung",22.36835252,114.2887526, WGS84
1333,2014-11-24,Dinoflagellates,Noctiluca scintillans,Cheung Sha Wan Fish Culture Zone,22.23692164,114.0068204, WGS84
1334,2014-11-24,Dinoflagellates,Noctiluca scintillans,"Silverstrand Beach, Sai Kung",22.32291136,114.2732654, WGS84
1335,2014-11-25,Dinoflagellates,Noctiluca scintillans,"Pak Mong Pier, Lantau Island",22.29969901,113.9666506, WGS84
1336,2014-11-25,Dinoflagellates,Noctiluca scintillans,"Stanley Main Beach, Hong Kong Island",22.22135722,114.2145368, WGS84
1337,2014-11-25,Dinoflagellates,Noctiluca scintillans,"Turtle Cove Beach, Hong Kong Island",22.23278498,114.2234001, WGS84
1338,2014-11-26,Dinoflagellates,Noctiluca scintillans,Tuen Mun Pier to Tsuen Wan including Ma Wan Fish Culture Zone,22.35701092,114.0689398, WGS84
1339,2014-11-27,Dinoflagellates,Noctiluca scintillans,East and West Lamma Channel including Lo Tik Wan FCZ and Sok Kwu Wan FCZ,22.22925452,114.0814703, WGS84
1340,2014-11-27,Dinoflagellates,Noctiluca scintillans,"Peng Chau to Discovery Bay, Lantau Island",22.2942345,114.0379021, WGS84
1341,2014-11-27,Dinoflagellates,Noctiluca scintillans,"Silver mine Bay Beach, Lantau Island",22.27148169,114.0014876, WGS84
1342,2014-11-27,Dinoflagellates,Noctiluca scintillans,Victoria Harbour near Harbour City,22.29651194,114.1674366, WGS84
1343,2014-11-27,Others,Mesodinium rubrum,"Clear Water Bay Second Beach, Sai Kung",22.28735519,114.2887752, WGS84
1344,2014-11-28,Dinoflagellates,Noctiluca scintillans,Cheung Chau Tung Wan Beach,22.20945189,114.0309882, WGS84
1345,2014-11-28,Dinoflagellates,Noctiluca scintillans,"Kwun Yam Beach, Cheung Chau",22.207203,114.0346358, WGS84
1346,2014-11-29,Dinoflagellates,Noctiluca scintillans,"Silver Mine Bay, Lantau Island",22.26259347,114.0020615, WGS84
1347,2014-11-30,Dinoflagellates,Noctiluca scintillans,"Golden Beach, Tuen Mun",22.37063955,113.9885199, WGS84
1348,2014-12-07,Dinoflagellates,Noctiluca scintillans,Hoi Ha Wan,22.46190986,114.3295525, WGS84
1349,2014-12-08,Dinoflagellates,Noctiluca scintillans,Double Haven (Yan Chau Tong),22.5128864,114.2846482, WGS84
1350,2014-12-08,Dinoflagellates,Noctiluca scintillans,"Kwun Yam Beach, Cheung Chau",22.20706511,114.0352588, WGS84
1351,2014-12-13,Dinoflagellates,Noctiluca scintillans,"Chek Keng, Sai Kung",22.42240619,114.3490542, WGS84
1352,2014-12-13,Dinoflagellates,Noctiluca scintillans,"To Kwa Peng, Sai Kung",22.427949,114.3355646, WGS84
1353,2014-12-15,Dinoflagellates,Noctiluca scintillans,Port Shelter,22.33874299,114.269233, WGS84
1354,2014-12-24,Dinoflagellates,Noctiluca scintillans,Port Shelter,22.33758077,114.2727549, WGS84
1355,2014-12-24,Dinoflagellates,Noctiluca scintillans,"Silverstrand Beach, Sai Kung",22.32265912,114.2726873, WGS84
1356,2014-12-28,Dinoflagellates,Noctiluca scintillans,"Tai Mei Tuk, Tai Po",22.46501118,114.2351172, WGS84
1357,2014-12-28,Dinoflagellates,Noctiluca scintillans,Yim Tin Tsai fish culture zone,22.45369009,114.2093973, WGS84
1358,2015-01-05,Dinoflagellates,Noctiluca scintillans,Clear Water Bay to Tsam Chuk Wan including Port Shelter and Inner Port Shelter,22.34153593,114.277547, WGS84
