countrynum,statenum,route,routename,active,latitude,longitude,stratum,bcr,landtypeid,routetypeid,routetypedetailid
840,64,4,EDGELEY,1,46.341,-98.683,37,11,0,1,1
840,64,5,LAKE GEORGE,1,46.806,-99.469,38,11,0,1,1
840,64,6,DANZIG,1,46.143,-99.482,38,11,0,1,1
840,64,7,KEMPTON,1,47.846,-97.603,40,11,0,1,1
840,64,8,EMERADO,1,47.962,-97.408,40,11,0,1,1
840,64,9,COOPERSTOWN,1,47.486,-98.244,37,11,0,1,1
840,64,10,WIMBLEDON,1,47.168,-98.489,37,11,0,1,1
840,64,11,HORSEHEAD LK,1,47.068,-99.629,38,11,0,1,1
840,64,12,BUCHANAN,1,47.081,-99.055,37,11,0,1,1
840,64,13,BOWESMONT,0,48.753,-97.185,40,11,0,1,1
840,64,14,NASH,1,48.456,-97.536,40,11,0,1,1
840,64,15,LAKOTA,0,48.029,-98.433,37,11,0,1,1
840,64,16,WEBSTER,1,48.282,-98.725,37,11,0,1,1
840,64,17,ROLLA,1,48.747,-99.613,37,11,0,1,1
840,64,18,NILES,1,48.267,-99.351,37,11,0,1,1
840,64,19,REGAN,1,47.273,-100.559,38,11,0,1,1
840,64,20,FT YATES,0,46.285,-100.795,39,17,0,1,1
840,64,21,DICKINSON,1,46.948,-102.852,39,17,0,1,1
840,64,22,DUNN CENTER,1,47.499,-102.609,39,17,0,1,1
840,64,23,CARPIO,1,48.445,-101.647,37,11,0,1,1
840,64,24,LORAINE,1,48.865,-101.541,37,11,0,1,1
840,64,25,TOBACCO,1,48.114,-103.125,39,17,0,1,1
840,64,26,STANLEY,1,48.269,-102.461,38,11,0,1,1
840,64,27,ABERCROMBIE,0,46.413,-96.757,40,11,0,1,1
840,64,28,DENBIGH,1,48.400,-100.657,37,11,0,1,1
840,64,29,LARK,0,46.444,-101.414,39,17,0,1,1
840,64,30,BOWMAN,1,46.198,-103.432,39,17,0,1,1
840,64,31,ZAP,1,47.408,-101.932,39,17,0,1,1
840,64,32,GORHAM,1,47.234,-103.321,39,17,0,1,1
840,64,33,ROOSEVELT PK,1,47.617,-103.545,39,17,0,1,1
840,64,34,CEDAR CREEK,1,45.944,-101.639,39,17,0,1,1
840,64,35,GOLVA,1,46.731,-103.987,39,17,0,1,1
840,64,36,BENTLEY,1,46.104,-102.061,39,17,0,1,1
840,64,37,GLEN ULLIN,1,46.776,-101.928,39,17,0,1,1
840,64,38,WILD ROSE,1,48.590,-103.059,38,11,0,1,1
840,64,39,POWERS LAKE,1,48.662,-102.691,38,11,0,1,1
840,64,40,PARSHALL,1,47.978,-102.043,38,11,0,1,1
840,64,41,DOUGLAS CRK,1,47.747,-101.508,38,11,0,1,1
840,64,42,SHEYENNE LK,1,47.646,-100.054,37,11,0,1,1
840,64,43,BRADDOCK,1,46.604,-100.106,39,11,0,1,1
840,64,44,TURTLE MTNS,1,48.850,-100.249,30,11,0,1,1
840,64,103,MONTPELIER,1,46.725,-98.797,37,11,0,1,1
840,64,113,BOWESMONT 2,1,48.718,-97.316,40,11,0,1,1
840,64,115,Lakota 2,1,48.029,-98.433,37,11,0,1,1
840,64,120,SOLEN,1,46.285,-100.795,39,17,0,1,1
840,64,127,ABERCROMBIE 2,1,46.428,-96.757,40,11,0,1,1
840,64,129,CARSON,1,46.487,-101.477,39,17,0,1,1
124,65,1,MABOU,1,46.127,-61.339,28,14,0,1,1
124,65,2,CAPE NORTH,1,47.019,-60.523,28,14,0,1,1
124,65,3,PLEASANT BAY,1,46.720,-60.930,28,14,0,1,1
124,65,5,PT MICHAUD,1,45.584,-60.732,28,14,0,1,1
124,65,6,LOCH LOMOND,1,45.798,-60.630,28,14,0,1,1
124,65,7,BOISDALE,1,46.154,-60.339,28,14,0,1,1
124,65,9,ROMAN VALLEY,1,45.388,-61.822,28,14,0,1,1
124,65,11,LARRYS RIVER,1,45.154,-61.584,28,14,0,1,1
124,65,13,TRAFALGAR,1,45.268,-62.213,28,14,0,1,1
124,65,14,JAMES RIVER,1,45.686,-62.117,28,14,0,1,1
124,65,15,Crows Nest,1,45.194,-62.004,28,14,0,1,1
124,65,17,STEWIACKE,0,45.296,-63.449,28,14,0,1,1
124,65,18,TATAMAGOUCHE,1,45.719,-63.559,28,14,0,1,1
124,65,19,LONDONDERRY,1,45.428,-63.701,28,14,0,1,1
124,65,20,OXFORD,1,45.652,-63.912,28,14,0,1,1
124,65,21,N KINGSTON,1,45.103,-64.686,28,14,0,1,1
124,65,22,AMHERST,1,45.984,-64.043,28,14,0,1,1
124,65,23,JOGGINS,1,45.821,-64.230,28,14,0,1,1
124,65,25,PEGGYS COVE,0,44.502,-63.735,28,14,0,1,1
124,65,26,BEAVERBANK,0,44.698,-63.699,28,14,0,1,1
124,65,27,SHEET HARBOR,1,44.937,-62.579,28,14,0,1,1
124,65,28,GOFFS,1,44.853,-63.550,28,14,0,1,1
124,65,29,GASPEREAU LK,1,44.730,-64.614,28,14,0,1,1
124,65,30,CHESTER,0,44.730,-64.457,28,14,0,1,1
124,65,31,WALDEN,1,44.525,-64.469,28,14,0,1,1
124,65,32,Cape St Marys,1,44.086,-66.208,28,14,0,1,1
124,65,33,BRIDGETOWN,1,44.752,-65.469,28,14,0,1,1
124,65,34,DIGBY NECK,1,44.499,-66.075,28,14,0,1,1
124,65,35,RICHFIELD,1,44.119,-65.924,28,14,0,1,1
124,65,36,KEJIMKUJIK,1,44.346,-65.278,28,14,0,1,1
124,65,37,SHELBURNE,1,43.796,-65.244,28,14,0,1,1
124,65,38,BARRINGTON,1,43.414,-65.622,28,14,0,1,1
124,65,39,UPPER MUSQUODOBOIT,1,45.007,-62.723,28,14,0,1,1
124,65,40,Port Maitland,1,43.807,-66.159,28,14,0,1,1
124,65,117,SHUBENACADIE,1,45.296,-63.449,28,14,0,1,1
124,65,126,Mount Uniacke,1,44.807,-63.688,28,14,0,1,1
124,65,130,DEAN CHAPTER,1,44.737,-64.450,28,14,0,1,1
124,65,228,Musquodoboit Harbour,1,44.932,-63.239,28,14,0,1,1
840,66,1,LOCKPORT,1,41.550,-84.390,16,23,0,1,1
840,66,2,NAPOLEON,1,41.387,-84.122,16,23,0,1,1
840,66,3,KUNKLE,1,41.651,-84.515,16,22,0,1,1
840,66,5,BLOOMVILLE,1,41.038,-82.996,31,22,0,1,1
840,66,6,KINGSWAY,1,41.443,-83.087,16,23,0,1,1
840,66,7,GRAYTOWN,0,41.538,-83.261,16,23,0,1,1
840,66,8,N BALTIMORE,1,41.197,-83.708,16,23,0,1,1
840,66,11,PITTSFIELD,1,41.251,-82.235,31,13,0,1,1
840,66,12,PERU,0,41.169,-82.646,31,13,0,1,1
840,66,13,BISMARK,0,41.165,-82.787,16,23,0,1,1
840,66,15,WAYLAND,1,41.179,-81.003,24,13,0,1,1
840,66,16,GARRETTSVILE,0,41.282,-81.100,24,13,0,1,1
840,66,17,MIDDLEFIELD,1,41.469,-81.075,24,13,0,1,1
840,66,18,STRONGSVILLE,0,41.315,-81.835,24,13,0,1,1
840,66,21,LENOX,1,41.680,-80.742,24,13,0,1,1
840,66,22,HERNER CRNS,1,41.371,-80.990,24,13,0,1,1
840,66,24,BOTKINS,1,40.482,-84.184,31,22,0,1,1
840,66,25,KALIDA,1,40.981,-84.197,16,22,0,1,1
840,66,26,TROY,0,40.076,-84.175,31,22,0,1,1
840,66,27,COSMOS,1,40.267,-84.779,31,22,0,1,1
840,66,31,KINGS CREEK,1,40.154,-83.726,31,22,0,1,1
840,66,32,NO KENTON,1,40.674,-83.674,31,22,0,1,1
840,66,33,KENTON,1,40.710,-83.573,31,22,0,1,1
840,66,34,MARION,1,40.564,-83.039,31,22,0,1,1
840,66,35,NEW DOVER,1,40.247,-83.298,31,22,0,1,1
840,66,39,LUCERNE,1,40.461,-82.625,31,13,0,1,1
840,66,40,LATTASBURG,1,40.879,-82.108,24,13,0,1,1
840,66,41,WESTERVILLE,0,40.080,-82.929,31,22,0,1,1
840,66,42,FULTON,1,40.460,-82.764,31,22,0,1,1
840,66,43,MEADOWBROOK,1,39.993,-82.029,22,28,0,1,1
840,66,46,BAXTER RIDGE,1,40.606,-81.168,22,28,0,1,1
840,66,47,MAYSVILLE,1,40.646,-81.842,24,13,0,1,1
840,66,48,NEWCOMERSTWN,0,40.246,-81.500,22,28,0,1,1
840,66,49,DRESDEN,1,40.106,-81.900,22,28,0,1,1
840,66,50,WINTERSET,0,40.103,-81.417,22,28,0,1,1
840,66,51,ADAMSVILLE,0,40.070,-81.882,22,28,0,1,1
840,66,56,SMITHFIELD,1,40.279,-80.768,22,28,0,1,1
840,66,57,NEW SOMERSET,0,40.930,-80.906,24,13,0,1,1
840,66,58,WEST ELKTON,1,39.658,-84.398,31,22,0,1,1
840,66,59,DUNLAP,0,39.292,-84.618,15,22,0,1,1
840,66,60,DARRTOWN,1,39.493,-84.665,31,22,0,1,1
840,66,61,HARVEYSBURG,0,39.489,-84.011,15,22,0,1,1
840,66,64,CUBA,1,39.361,-83.864,15,22,0,1,1
840,66,65,WILMINGTON,0,39.478,-83.817,31,22,0,1,1
840,66,66,NEWPORT,0,39.850,-83.466,31,22,0,1,1
840,66,67,XENIA,1,39.682,-83.804,31,22,0,1,1
840,66,68,TECUMSEH,0,39.893,-83.907,31,22,0,1,1
840,66,72,RAY,1,39.199,-82.675,22,28,0,1,1
840,66,73,NEW MARSHFLD,1,39.317,-82.168,22,28,0,1,1
840,66,74,OMEGA,1,39.153,-82.911,22,28,0,1,1
840,66,75,HEBRON,1,39.966,-82.531,22,13,0,1,1
840,66,76,BOLINS MILLS,1,39.231,-82.285,22,28,0,1,1
840,66,80,DELL,1,39.416,-81.355,22,28,0,1,1
840,66,81,COAL RUN,0,39.567,-81.581,22,28,0,1,1
840,66,82,POMEROY,1,39.270,-81.883,22,28,0,1,1
840,66,83,CUMBERLAND,1,39.894,-81.672,22,28,0,1,1
840,66,85,ASH RIDGE,1,38.908,-83.759,15,22,0,1,1
840,66,86,ROME,1,38.670,-83.416,15,24,0,1,1
840,66,87,SCIOTO FURN,1,38.882,-82.788,22,28,0,1,1
840,66,88,GREASY RIDGE,0,38.650,-82.422,22,28,0,1,1
840,66,107,LIMESTONE,1,41.544,-83.458,16,23,0,1,1
840,66,112,NORWALK,1,41.161,-82.633,31,22,0,1,1
840,66,113,VICKERY,1,41.408,-82.882,16,23,0,1,1
840,66,116,HIRAM,1,41.326,-81.051,24,13,0,1,1
840,66,118,VALLEY CITY,1,41.275,-81.957,24,13,0,1,1
840,66,126,CASSTOWN,1,40.078,-84.136,31,22,0,1,1
840,66,141,ASHLEY,1,40.095,-82.899,31,22,0,1,1
840,66,148,STONECREEK,1,40.308,-81.584,22,28,0,1,1
840,66,150,BIRMINGHAM,1,40.104,-81.417,22,28,0,1,1
840,66,151,COSHOCTON,0,40.070,-81.882,22,28,0,1,1
840,66,157,PETERSBURG,1,40.912,-80.538,24,28,0,1,1
840,66,159,W CARROLLTON,1,39.668,-84.251,31,22,0,1,1
840,66,161,HARVEYSBURG 2,1,39.499,-84.013,15,22,0,1,1
840,66,165,PORT WILLIAM,1,39.557,-83.848,31,22,0,1,1
840,66,166,LONDON,1,39.850,-83.466,31,22,0,1,1
840,66,168,ENON,1,39.888,-83.917,31,22,0,1,1
840,66,181,SOUTH OLIVE,1,39.567,-81.581,22,28,0,1,1
840,66,188,WILGUS,1,38.630,-82.458,22,28,0,1,1
840,66,251,KEENE,1,40.297,-81.872,22,28,0,1,1
840,66,901,WAYNE N.F.,1,38.687,-82.615,22,28,0,1,3
840,66,902,SHAWNEE S.F.,0,38.657,-83.188,22,28,0,1,3
840,66,903,ZALESKI S.F.,1,39.320,-82.285,22,28,0,1,3
840,66,904,TAR HOLLOW,1,39.375,-82.763,22,28,0,1,3
840,66,905,SCIOTO TRAIL,1,39.180,-82.922,22,28,0,1,3
840,66,906,TICK RIDGE,1,39.432,-81.884,22,28,0,1,3
840,66,907,PIKE S.F.,1,39.228,-83.211,22,28,0,1,3
840,66,908,MOHICAN S.F.,1,40.638,-82.334,22,28,0,1,3
840,66,952,SHAWNEE S.F. 2,1,38.650,-83.187,22,28,0,1,3
840,67,1,BIG CEDAR,1,34.566,-94.707,19,25,0,1,1
840,67,2,BLANCO,1,34.751,-95.774,19,25,0,1,1
840,67,3,MCALESTER,0,34.950,-95.817,19,25,0,1,1
840,67,4,PHILLIPS,1,34.506,-96.210,33,25,0,1,1
840,67,5,MILL CREEK,1,34.448,-96.828,33,21,0,1,1
840,67,6,LOCO,0,34.376,-97.859,35,21,0,1,1
840,67,7,ARDMORE,1,34.136,-97.213,33,21,0,1,1
840,67,8,RANDLETT,1,34.188,-98.540,35,19,0,1,1
840,67,9,COOKIETOWN,1,34.304,-98.418,35,19,0,1,1
840,67,10,REED,1,34.915,-99.714,54,19,0,1,1
840,67,11,BARON,1,35.843,-94.888,19,24,0,1,1
840,67,12,CANADIAN,1,35.169,-95.648,33,25,0,1,1
840,67,13,INDIANOLA,1,35.174,-95.781,33,25,0,1,1
840,67,14,HOLDENVILLE,1,35.101,-96.435,33,21,0,1,1
840,67,15,BEGGS,1,35.726,-96.122,33,21,0,1,1
840,67,16,CHOCTAW,1,35.551,-97.478,33,21,0,1,1
840,67,17,NOBLE,1,35.175,-97.424,33,21,0,1,1
840,67,18,VERDEN,1,35.043,-98.128,35,19,0,1,1
840,67,19,EAGLE CITY,1,35.899,-98.601,35,19,0,1,1
840,67,20,GRIMES,1,35.466,-99.735,54,19,0,1,1
840,67,21,ERICK,1,35.263,-99.885,54,19,0,1,1
840,67,22,PEORIA,1,36.929,-94.698,33,22,0,1,1
840,67,23,WELCH,1,36.917,-95.126,33,22,0,1,1
840,67,24,COLLINSVILLE,1,36.409,-95.813,33,22,0,1,1
840,67,25,BARNSDALL,0,36.572,-96.121,33,21,0,1,1
840,67,26,BARTLESVILLE,1,36.767,-96.062,33,21,0,1,1
840,67,27,DOUGLAS,1,36.232,-97.604,35,19,0,1,1
840,67,28,WAKITA,1,36.884,-97.857,35,19,0,1,1
840,67,29,CHESTER,0,36.188,-98.912,35,19,0,1,1
840,67,30,TEGARDEN,1,36.660,-98.972,34,19,0,1,1
840,67,31,LOOKOUT,1,36.944,-99.363,34,19,0,1,1
840,67,32,ROSSTON,1,36.710,-99.728,34,19,0,1,1
840,67,33,HARDESTY,1,36.602,-101.224,34,18,0,1,1
840,67,34,FELT,1,36.588,-102.787,55,18,0,1,1
840,67,35,BEAVER,1,36.805,-100.614,34,19,0,1,1
840,67,50,GOODWATER,1,33.925,-94.566,4,25,0,1,1
840,67,51,BETHEL,1,34.528,-94.931,19,25,0,1,1
840,67,52,SANDBLUFF,1,34.128,-95.765,19,25,0,1,1
840,67,53,MATOY,1,34.229,-96.023,33,25,0,1,1
840,67,54,TATUMS,1,34.420,-97.457,33,21,0,1,1
840,67,55,COOPERTON,1,34.870,-98.955,54,19,0,1,1
840,67,56,HOLLIS,1,34.987,-99.976,54,19,0,1,1
840,67,57,POCOLA,1,35.231,-94.456,33,25,0,1,1
840,67,58,WAINWRIGHT,1,35.726,-95.571,33,22,0,1,1
840,67,59,HEYBURN,1,35.970,-96.293,33,21,0,1,1
840,67,60,CASHION,1,35.769,-97.692,35,19,0,1,1
840,67,61,SICKLES,1,35.349,-98.395,54,19,0,1,1
840,67,62,ARAPAHO,1,35.581,-99.022,54,19,0,1,1
840,67,63,COLCORD,1,36.322,-94.665,19,24,0,1,1
840,67,64,KEETONVILLE,1,36.293,-95.687,33,22,0,1,1
840,67,65,FORAKER,1,36.752,-96.364,33,22,0,1,1
840,67,66,HUNTER,1,36.549,-97.622,35,19,0,1,1
840,67,67,JET,1,36.652,-98.163,35,19,0,1,1
840,67,68,WOODWARD,1,36.239,-99.579,34,19,0,1,1
840,67,69,CLEAR LAKE,1,36.529,-100.343,34,18,0,1,1
840,67,70,HOOKER,1,36.776,-101.188,55,18,0,1,1
840,67,71,KEYES,1,36.777,-102.266,55,18,0,1,1
840,67,103,PUSHMATAHA,1,34.528,-95.355,19,25,0,1,1
840,67,106,DUNCAN,1,34.376,-97.859,35,21,0,1,1
840,67,125,SKIATOOK,1,36.361,-96.049,33,21,0,1,1
840,67,129,PHROSO,1,36.188,-98.912,35,19,0,1,1
840,67,161,COLONY,0,35.363,-98.395,54,19,0,1,1
840,67,900,OUACHITA NF,1,34.765,-94.622,19,25,0,1,3
840,67,901,WICHITA MTNS EAST,1,34.736,-98.523,54,19,0,1,3
840,67,902,ELGIN,1,34.782,-98.266,35,19,0,1,3
840,67,903,FT SILL WEST,1,34.710,-98.405,54,19,0,1,3
840,67,904,FT SILL EAST,1,34.647,-98.349,35,19,0,1,3
840,67,905,MT. HERMAN,1,34.248,-94.782,19,25,0,1,3
840,67,906,HEE MOUNTAIN,1,34.393,-94.654,19,25,0,1,3
840,67,907,WICHITA MTS WEST,1,34.753,-98.782,54,19,0,1,3
840,67,908,Wichita Mtns,0,34.725,-98.464,54,19,0,1,3
124,68,1,DUNNVILLE,1,42.891,-79.336,16,13,0,1,1
124,68,2,PORT DOVER,1,42.679,-80.372,16,13,0,1,1
124,68,3,LONDON,0,42.844,-81.363,16,13,0,1,1
124,68,4,KINGSVILLE,1,42.116,-82.730,16,13,0,1,1
124,68,5,PALGRAVE,1,43.958,-79.917,18,13,0,1,1
124,68,6,STREETSVILLE,1,43.555,-79.760,18,13,0,1,1
124,68,7,STRATFORD,1,43.090,-80.851,16,13,0,1,1
124,68,8,LISTOWEL,1,43.670,-80.738,18,13,0,1,1
124,68,9,GODERICH,1,43.832,-81.700,16,13,0,1,1
124,68,10,AUBURN,1,43.772,-81.532,18,13,0,1,1
124,68,11,KEMPTVILLE,1,44.948,-75.589,18,13,0,1,1
124,68,12,ODESSA,1,44.262,-76.775,18,13,0,1,1
124,68,13,PERTH,0,44.794,-76.274,18,13,0,1,1
124,68,14,PICTON,1,44.078,-77.372,18,13,0,1,1
124,68,15,ROBLIN,1,44.354,-77.010,18,13,0,1,1
124,68,16,FRASERVILLE,1,44.202,-78.398,18,13,0,1,1
124,68,17,MOUNT JULIAN,0,44.567,-78.139,18,13,0,1,1
124,68,18,ORILLIA,1,44.721,-79.641,18,13,0,1,1
124,68,19,PORT BOLSTER,0,44.337,-79.189,18,13,0,1,1
124,68,20,WOODFORD,1,44.593,-80.741,18,13,0,1,1
124,68,21,FLESHERTON,0,44.305,-80.509,18,13,0,1,1
124,68,22,PAISLEY,1,44.320,-81.233,18,13,0,1,1
124,68,23,AVONMORE,0,45.172,-74.967,18,13,0,1,1
124,68,24,BOURGET,0,45.404,-75.270,18,13,0,1,1
124,68,25,COBDEN,1,45.565,-76.916,18,13,0,1,1
124,68,26,BARRY'S BAY,1,45.502,-77.747,28,12,0,1,1
124,68,27,DORSET,0,45.265,-78.815,28,12,0,1,1
124,68,28,GORDON BAY,1,45.215,-79.794,28,12,0,1,1
124,68,29,SARNIA,1,42.701,-82.243,16,13,0,1,1
124,68,30,DRYDEN,0,49.698,-92.931,28,12,0,1,1
124,68,31,EAGLE RIVER,0,49.852,-93.092,29,12,0,1,1
124,68,32,ATIKOKAN,0,48.704,-91.471,28,12,0,1,1
124,68,33,SWASTIKA,0,48.305,-80.156,29,12,0,1,1
124,68,34,SUOMI,1,48.238,-89.992,28,12,0,1,1
124,68,35,THUNDER BAY,1,48.103,-89.608,28,12,0,1,1
124,68,36,SILVER ISLET,1,48.338,-88.804,29,8,0,1,1
124,68,37,MANITOWANING,1,45.789,-81.737,28,13,0,1,1
124,68,38,BYNG INLET,0,45.612,-80.382,28,12,0,1,1
124,68,39,NORTH BAY,1,46.274,-79.095,28,12,0,1,1
124,68,40,OUELLETTE,0,46.105,-80.494,28,12,0,1,1
124,68,41,SUDBURY,0,46.466,-81.074,28,12,0,1,1
124,68,42,THESSALON,0,46.467,-83.267,28,12,0,1,1
124,68,43,HEARST,1,49.461,-83.869,29,8,0,1,1
124,68,44,LARDER LAKE,1,48.282,-79.873,29,12,0,1,1
124,68,45,MATTAWA,1,46.091,-78.884,28,12,0,1,1
124,68,46,NIPIGON,1,49.309,-88.317,29,8,0,1,1
124,68,47,HAILEYBURY,1,47.480,-79.718,28,12,0,1,1
124,68,48,ELK LAKE,1,47.531,-80.644,28,12,0,1,1
124,68,49,MASSEY,1,46.460,-82.294,28,12,0,1,1
124,68,50,EGANVILLE,1,45.294,-77.459,28,12,0,1,1
124,68,51,WHITNEY,1,44.835,-78.115,28,12,0,1,1
124,68,52,PORT CARLING,1,45.116,-79.620,28,12,0,1,1
124,68,53,FORT FRANCES,1,48.846,-93.634,28,12,0,1,1
124,68,54,KENORA,1,49.725,-94.248,28,12,0,1,1
124,68,55,SYDNEY LAKE,1,50.759,-94.346,29,8,0,1,1
124,68,56,IGNACE,1,49.405,-91.634,29,12,0,1,1
124,68,57,KINCARDINE,1,44.167,-81.595,18,13,0,1,1
124,68,58,GORE BAY,1,45.811,-82.831,28,13,0,1,1
124,68,59,S STE MARIE,1,46.750,-84.360,28,12,0,1,1
124,68,60,LONGLAC,1,49.931,-86.488,29,8,0,1,1
124,68,61,MANITOUWADGE,1,49.150,-85.792,29,8,0,1,1
124,68,62,WAWA,0,48.086,-84.558,29,8,0,1,1
124,68,63,MONTREAL FALLS,0,47.283,-84.450,28,12,0,1,1
124,68,64,SMOOTH ROCK,1,49.488,-81.495,29,8,0,1,1
124,68,65,FARRINGTON,1,48.722,-92.890,28,12,0,1,1
124,68,66,STRATTON,1,48.679,-94.163,28,12,0,1,1
124,68,67,KAPUSKASING,1,49.429,-82.497,29,8,0,1,1
124,68,68,HORNEPAYNE,1,49.209,-84.857,29,8,0,1,1
124,68,69,JELLICOE,1,49.669,-87.666,29,8,0,1,1
124,68,71,TEEPEE CREEK,1,48.996,-83.028,29,8,0,1,1
124,68,72,WHITE RIVER,1,48.714,-85.759,29,8,0,1,1
124,68,73,FOLEYET,0,48.241,-82.353,29,12,0,1,1
124,68,74,TIMMINS,0,48.594,-81.629,29,8,0,1,1
124,68,75,CHAPLEAU,0,47.845,-83.409,29,12,0,1,1
124,68,76,SULTAN,1,47.590,-82.761,29,12,0,1,1
124,68,77,GOGAMA,0,47.472,-81.847,29,12,0,1,1
124,68,78,MARATHON,0,48.763,-86.529,29,8,0,1,1
124,68,79,MILLIDGE,1,50.037,-92.659,29,8,0,1,1
124,68,80,COCHRANE,1,49.059,-80.862,29,8,0,1,1
124,68,81,NATTAWA FALLS,1,50.779,-91.434,29,8,0,1,1
124,68,82,Kabika Lake,1,49.014,-79.861,29,8,0,1,1
124,68,83,MAYHEW,1,45.477,-76.621,18,12,0,1,1
124,68,84,MISSANABIE,0,48.357,-83.993,29,8,0,1,1
124,68,90,Windigo Lake,1,52.622,-91.506,29,8,0,1,1
124,68,91,MENAKO LAKES,1,52.062,-90.043,29,8,0,1,1
124,68,92,BERENS LAKE,1,51.672,-93.735,29,8,0,1,1
124,68,113,GLEN TAY,1,44.845,-76.363,18,13,0,1,1
124,68,114,Woodville,0,44.078,-77.372,18,13,0,1,1
124,68,116,Carmel,0,44.205,-78.387,18,13,0,1,1
124,68,117,BIRDSALL,1,44.288,-78.076,18,13,0,1,1
124,68,119,WILFRID,1,44.332,-79.184,18,13,0,1,1
124,68,121,ROCK MILLS,1,44.312,-80.475,18,13,0,1,1
124,68,123,Tayside,1,45.172,-74.967,18,13,0,1,1
124,68,127,DWIGHT,1,45.324,-78.995,28,12,0,1,1
124,68,129,Beaver Meadow,0,42.714,-82.242,16,13,0,1,1
124,68,130,DINORWIC,0,49.611,-92.443,28,12,0,1,1
124,68,131,EAGLE R-WALDHOF,1,49.852,-93.092,29,12,0,1,1
124,68,132,Rawn Reservoir,1,48.761,-91.589,28,12,0,1,1
124,68,141,VERMILLION,1,46.685,-81.009,28,12,0,1,1
124,68,142,LITTLE RAPID,1,46.298,-83.551,28,12,0,1,1
124,68,143,RANGER LAKE,1,46.894,-83.413,28,12,0,1,1
124,68,144,IRON BRIDGE,1,46.283,-83.226,28,12,0,1,1
124,68,162,Hawk Junction,1,48.008,-84.718,29,8,0,1,1
124,68,167,Gurney Lake,1,49.400,-82.368,29,8,0,1,1
124,68,173,OSWALD CREEK,0,48.010,-82.458,29,12,0,1,1
124,68,174,KAMISKOTIA,1,48.817,-81.696,29,8,0,1,1
124,68,175,THE SHOALS,1,47.604,-83.941,29,12,6,1,1
124,68,180,Lower Tweed Lake,1,49.464,-80.419,29,8,0,1,1
124,68,184,Racine Lake,1,48.261,-83.082,29,12,0,1,1
124,68,191,Opapimiskan Lake,1,52.308,-90.569,29,8,0,1,1
124,68,201,WELLAND,0,43.007,-79.291,16,13,0,1,1
124,68,202,SPRINGFIELD,1,42.829,-80.906,16,13,0,1,1
124,68,203,STRATHROY,1,42.949,-81.654,16,13,0,1,1
124,68,204,KENT BRIDGE,1,42.516,-82.074,16,13,0,1,1
124,68,206,SILVER CREEK,0,43.879,-79.974,18,13,0,1,1
124,68,207,BRANTFORD,1,43.147,-80.204,16,13,0,1,1
124,68,208,W. MONTROSE,1,43.544,-80.538,18,13,0,1,1
124,68,209,CARLINGFORD,1,43.378,-81.156,16,13,0,1,1
124,68,210,JAMESTOWN,1,43.811,-81.198,18,13,0,1,1
124,68,211,EASTONS COR.,1,44.775,-75.971,18,13,0,1,1
124,68,212,GODFREY,0,44.543,-76.679,18,12,0,1,1
124,68,213,MABERLY,1,44.658,-76.542,18,12,0,1,1
124,68,214,MOIRA,1,44.358,-77.406,18,13,0,1,1
124,68,215,GUNTER,1,44.881,-77.546,18,12,0,1,1
124,68,216,BELLEVILLE,1,44.267,-77.367,18,13,0,1,1
124,68,217,LASSWADE,1,44.758,-77.948,18,12,0,1,1
124,68,218,TORRANCE,1,44.991,-79.571,18,12,0,1,1
124,68,219,HOCKLEY,1,44.022,-79.969,18,13,0,1,1
124,68,220,SUNNIDALE CO,1,44.434,-80.013,18,13,0,1,1
124,68,222,HOPEVILLE,1,44.063,-80.535,18,13,0,1,1
124,68,223,ST.-EUGENE,1,45.500,-74.467,18,13,0,1,1
124,68,224,W. OSGOODE,1,45.172,-75.559,18,13,0,1,1
124,68,225,KINBURN,1,45.475,-76.116,18,13,0,1,1
124,68,226,PETAWAWA,1,45.995,-77.417,28,12,24,1,1
124,68,227,PHILIP DEPOT,0,45.968,-78.323,28,12,0,1,1
124,68,228,SAND LAKE,1,45.701,-79.394,28,12,0,1,1
124,68,229,Bickford,0,42.714,-82.242,16,13,0,1,1
124,68,230,BUTLER LAKE,1,49.673,-92.664,28,12,0,1,1
124,68,231,BARREN BROOK,1,49.694,-92.926,28,12,0,1,1
124,68,232,SAPAWE,1,48.754,-91.211,28,12,0,1,1
124,68,233,DUGWAL,1,48.581,-81.012,29,8,0,1,1
124,68,234,SHEBANDOWAN,1,48.629,-90.078,29,12,0,1,1
124,68,235,NOLALU,1,48.294,-89.700,28,12,0,1,1
124,68,236,WOLF LAKE,0,48.923,-88.870,29,8,0,1,1
124,68,237,BATWING LAKE,1,48.383,-90.071,28,12,0,1,1
124,68,238,SHAWANAGA,1,45.527,-80.273,28,12,0,1,1
124,68,239,TEMISKAMING,0,46.633,-79.123,28,12,0,1,1
124,68,240,SKEED,0,46.654,-80.757,28,12,0,1,1
124,68,241,CARTIER,1,46.796,-81.606,28,12,0,1,1
124,68,242,WHITEFISH,1,46.284,-81.358,28,12,0,1,1
124,68,243,MCKERROW,0,46.286,-81.753,28,12,0,1,1
124,68,244,RIVER VALLEY,1,46.731,-80.306,28,12,0,1,1
124,68,245,ST. CHARLES,1,46.362,-80.416,28,12,0,1,1
124,68,246,BL. STURGEON,1,49.428,-88.955,29,8,0,1,1
124,68,247,HILLIARDTON,1,47.988,-79.771,28,12,0,1,1
